Text,Datetime,Language,Translation,Polarity,Subjectivity
biden  is either,2021-08-20 22:13:07+00:00,de,biden  is either ,0.0,0.0
biden  impeach biden now  ,2021-08-20 21:35:38+00:00,de,biden  impeach biden now ,0.0,0.0
klar  müssen wir die taliban   als rechtmässige regierung  von afghanistan   anerkennen die  usa  hätte gar nicht einmarschieren dürfen george wbush   ist ein verbrecher  der diesem land  viel leid  gebracht hat der  abzug  war richtig aber nicht so srfarena biden  ist senil ,2021-08-20 21:23:54+00:00,de,"Clearly, we must recognize the Taliban as a lawful government of Afghanistan The US would not have been allowed to invade George Wush's is a criminal of this country has rather suffering the deduction was right but not Srfareena Biden is Senil ",-0.0035714285714285726,0.3672619047619048
impeached  biden  biden disaster  ,2021-08-20 21:16:55+00:00,de,impeached  biden  biden disaster ,0.0,0.0
so  ein unglaublicher dementer vollpfosten  treppenlaufen  kann er nicht mehr den führerschein hätte er weg im garten  verläuft er sich ab er die us macht  führen soll ihm erlaubt sein usbürger in afghanistan  biden  wir  werden sie nach hause  bringen  ,2021-08-20 21:04:49+00:00,de,"so an incredible dermostation staircase can no longer have the driver's license, he would have left in the garden he runs from him to lead the US power to him be allowed to be US citizen in Afghanistan bidene we will bring you home ",0.45,0.45
biden  der pr äsident der in den letzten  jahren  die kürzeste zeit  truppen  in afghanistan  hatte muss den preis  für die schmähliche niederlage  der usa zahlen,2021-08-20 21:04:18+00:00,de,Biden The President of the shortest time troops in Afghanistan in recent years had to pay the price for the elimination defeat of the USA ,0.0,0.25
dank  joe  biden  dem ⁦srf⁩   wunschkandidaten  rückzug aus afghanistan   die  usa sind weg china  übernimmt in afghanistan   news   srf ,2021-08-20 20:58:07+00:00,de,Thanks to Joe Biden the SRF Wish Candidate withdrawal from Afghanistan The USA are Weg China takes over in Afghanistan News SrF ,0.2,0.2
biden  s offenbarungseid  ich  kann nicht versprechen wie es ausgeht   der  hoffnungstr äger 🤡 ,2021-08-20 20:55:41+00:00,de,Biden s Revelation I can not promise how it emanates the Hope's Hope ,0.0,0.0
  biden  impeach biden  ,2021-08-20 20:48:29+00:00,de,biden  impeach biden ,0.0,0.0
fluglehrer knathumsun unter  umst änden war biden  hier nicht extrem umsichtig,2021-08-20 20:20:39+00:00,de,Flight instructor Knathumun under the ends was biders not extremely prudent ,0.0625,1.0
bei  der kriegsmarine  und auch bei der wehrmacht  hatte man immer dafür gesorgt dass dem feind  nichts nutzbares in die hände fällt das  kommt davon wenn man sleepy  joe   zum pr äsidenten wählt biden  ein trottel  sondergleichen ,2021-08-20 20:17:00+00:00,de,"At the war nava and also at the Wehrmache, you always had to ensure that the enemy does not fall in the hands that comes when you choose Sleepy Joe for the Präsident Biden a Trottel ",0.0,0.0
dlfnachrichten  ob  sie von biden  auch die freilassung  von assange  fordert  kriegverbrechen  aufdecken ist kein verbrechen    immerhin  geht es da auch um westliche freiheit  pressefreiheit  whistleblowerschutz   nurmalso  justsaying,2021-08-20 20:11:35+00:00,de,DLF news Whether you are also invaluating from Biden the release of Assange to reveal war crimes is not a crime because it is also about Western Freedom Press Freedom Whistleblower Protection Nurmalso JustSaying ,0.0,0.0
keiner  wird zurückgelassen nur die helfer  usa biden   ,2021-08-20 20:02:46+00:00,de,No one is left behind only the helpers USA Biden ,-0.13333333333333333,0.5666666666666667
massen  die biden  nie mobilisieren wird  au ßer am flughafen  von kabul  tagesschau zdfheute  sturm daniel  ethevessen ,2021-08-20 20:01:31+00:00,de,Masses Never mobilize the biders will be mobilized at the airport of Kabul Tagesschau Zdfeute Storm Daniel Ethevesse ,0.0,0.0
biden  amp bundesregierung  diffamieren populistisch die streitkr äfte von afghanist án otl ir uwe junge  amp gen  ir david  petr æus finden dagegen deutliche worte  wenn  streitkr äfteangehörige mehr von politik  verstehen als gewähte politiker  beunruhigt das,2021-08-20 19:54:25+00:00,de,Biden AMP Federal Government defamation Populist the dispute by Afghanist Án Otl Ir Uwe Young Amp Gen IR David Petr Æus find significant words if Streitkrecke agents understand more of politics as a different politician worried that ,0.24375,0.59375
das  usmilit är ist am flughafen  kabul  nach angaben  von pr äsident joe  biden  inzwischen mit „fast  soldatinnen  und soldaten  im einsatz  alle  entwicklungen  in afghanistan  im liveblog  ,2021-08-20 19:49:24+00:00,de,"The Utmilit är is at the airport Kabul according to information from President Joe Biden now with ""Fast Soldiers and Soldiers in action all developments in Afghanistan in Liveblog ",0.15000000000000002,0.35
afghanistan  krise  belastet uspr äsidenten biden  verspricht allen amerikanern  sichere heimkehr  der  uspr äsident steht wegen des chaos  in afghanistan  unter druck   innen und außenpolitisch am  freitag  trat er erneut im wei ßen haus  auf berlinjuliane  ,2021-08-20 19:48:29+00:00,de,Afghanistan crisis burdened USP's neighboring biders promises all the Americans secure homecoming The Unspräsident stands because of the chaos in Afghanistan under pressure inside and outdoor politics on Friday he stepped again in the white house on Berlinjuliane ,0.2,0.3
sie  stecken alle unter einer decke  schwab  biden  merkel  baerbock  soeder  •• aber  wer steckt hinter dem wef   the great reset  ,2021-08-20 19:45:17+00:00,de,They are all under a blanket Schwab Biden Merkel Baerbock Soeder •• But who is behind the Wef The Great Reset ,0.2,0.725
biden  pietätlos über die menschen  die vom flugzeug  stürzten das  war vor vier oder fünf tagen  ,2021-08-20 19:43:03+00:00,de,Biden pietless about the people who crashed from the plane that was four or five days ago ,0.0,0.0
kommen  amerikaner  nun zum flughafen  durch oder nicht biden  hat jetzt das problem  dass bewaffnete sandalentr äger in kabul  nach belieben  seine glaubw ürdigkeit zerstören können sie  müssen einfach nur ein paar autos  anhalten  taliban  afghanistan  ,2021-08-20 19:41:24+00:00,de,come to Americans now through or not biders now has the problem that armed sandal agitators in Kabul as pleased to destroy his belam to destroy his beleaway noise you just have to stop a few cars Taliban Afghanistan ,-0.02500000000000001,0.275
hoffen  wir das er das jahr  noch weiß  biden  der  hoffnungstr äger von deutschland  und der eu ist eben auch nur ein amerikanischer pr äsident 🤷‍♀ ,2021-08-20 19:39:35+00:00,de,we hope that he still knows the year's biders of the hope of Germany and the EU is just an American präsident 🤷♀ ,0.0,0.0
struppilu  und  maas  hat heute mit biden  einen deal  vereinbart der für uns wieder teuer und die amerikaner  freuen wird ramstein  wird als zwischenlandung  für die fl üge aus afghanistan  da  werden viele zum deutschen import  werden doch  die elite  darunter fliegt weiter in die staaten ,2021-08-20 19:35:12+00:00,de,"Struppilu and Maas today has agreed with biders a deal, which is expensive for us again and the Americans are looking forward to Ramstein is as an intermediate landing for the flege from Afghanistan There will be many to the German import but the elite is flying in the states ",0.0,0.39999999999999997
obama  ist das oberhaupt  der untreuen  ist und seine ermordung  wird automatisch dazu führen dass biden  dann die pr äsidentschaft übernimmt wie es dort üblich ist biden  ist völlig unvorbereitet auf dieses amt  dies wird die usa in eine krise  führen ,2021-08-20 19:34:21+00:00,de,Obama is the head of irre-confused and his assassination will automatically lead to the fact that biders then takes over the präidenaft as it is customary there is bidish is completely unprepared on this office this will lead the US into a crisis ,0.1,0.4
afghanistan news   „wir  bringen euch heim biden  sagt weitere evakuierungsfl üge zu ,2021-08-20 19:24:08+00:00,de,"Afghanistan News ""We bring you home Biden says more evacuation ",0.5,0.5
trump  im interview  mit fox news  zu afghanistan    abzugsplan  sah vor zunächst usamerikaner  zu evakuieren danach ortskr äfte zuletzt  soldaten  biden  hat alles in umgekehrter reihenfolge  gemacht nun herrscht chaos    blog   taliban  usa,2021-08-20 19:16:00+00:00,de,Trump in interview with Fox News to Afghanistan Treatment Plan looked before to evacuate US Americans to evacuate afterwards Last Soldiers Biden has made everything in reverse order now prevails Chaos Blog Taliban USA ,0.0,0.06666666666666667
biden  unter druck  raus raus raus so  schnell als möglich die bilder  aus kabul  verhindern  ,2021-08-20 19:06:15+00:00,de,Biden under pressure out out of so quickly as possible prevent the pictures from Kabul ,0.0,1.0
joe  biden  will alle usbürger und viele ehemalige helfer  aus kabul  ausfliegen angela  merkel  hat russland  gebeten mit den taliban  über hilfen  für die ortskr äfte zu sprechen das  liveblog  zu afghanistan  ,2021-08-20 19:04:01+00:00,de,Joe Biden wants all US citizens and many former helpers from Kabul Fishing Angela Merkel has asked Russia with the Taliban about help for the local walks to speak Liveblog to Afghanistan ,0.175,0.15
uspr äsident biden  sichert allen usbürgern in kabul  hilfe  zu auch  ortskr äften will er weiter helfen wladimir  putin  hat eine warnung  für die taliban  das  liveblog  zur lage  in afghanistan  ,2021-08-20 19:04:00+00:00,de,USP President Biden secures all US citizens in Kabul Help to also local plants He wants to help Wladimir Putin has a warning for the Taliban the Liveblog to the location in Afghanistan ,0.1,0.05
ich  glaube biden  impft sich gerade ins knie  impft euch ins knie ,2021-08-20 19:02:30+00:00,de,I think biders are watching the knee just in my knee ,0.0,0.0
donald  trump  und joe  biden  schieben sich für den tempo siegeszug  der taliban  gegenseitig die schuld  zu bei  ex regierungsmitarbeitern  kommen beide schlecht weg ,2021-08-20 19:01:44+00:00,de,Donald Trump and Joe Biden push themselves for the pace triumph of the Taliban mutually blaming for Ex government staff both come badly ,-0.6999999999999998,0.6666666666666666
und  was haben sie ihn beim staatsfunk  gehypt biden  ,2021-08-20 18:56:33+00:00,de,And what have you helped him at public radio ,0.0,0.06666666666666667
biden disaster  afganisthan  biden  ,2021-08-20 18:51:48+00:00,de,biden disaster afghanistan biden ,0.0,0.0
mit  verlaub  derspiegel was heißt bisher als  ob biden  schon jahre  im amt  wäre  da  wäre etwas deeskalation  durchaus angebracht,2021-08-20 18:49:25+00:00,de,with relief of the Spiegel What's so far as whether bidets were already in office because would be something deEScalation quite appropriate ,0.3,0.75
man  liest so viel über ak k über baerbock  maas  laschet  und seehofer  die bundeswehr  ortskr äfte die gerettet werden sollen biden  die taliban   wisst  ihr wer mal wieder mit allem gar nichts zu tun hat  unsere  bundeskanzlerin  merkel   🤣🤣🤣,2021-08-20 18:40:06+00:00,de,You read so much about AK K about Baerbock Maas Laschet and Seehofer the Bundeswehr Ortskranzen which are to be saved Biden The Taliban knows who do not have anything to do with all our Chancellor Merkel 🤣🤣🤣 ,0.2,0.2
tagesschau joke  biden  entwickelt sich zu einer absoluten katastrophe  für die usa und weltweit seine  umfragewerte  sind im keller  und immer mehr menschen  merken welch hohle pinocchio marionette  ihnen mit propaganda  amp framing  angedreht wurde,2021-08-20 18:36:47+00:00,de,Tageschau Joke Biden is becoming an absolute disaster for the US and worldwide its survey values are in the basement and more and more people remember which hollow Pinocchio puppet was dealt with propaganda amp framing ,0.2416666666666666,0.48333333333333334
tagesschau der  zwangsfinanzierte propagandasender  der regierung  propagiert immer noch joke  biden  der die richtige reihenfolge  beim rückzug aus afghanistan  zuerst  zivilisten  evakuieren dann das material  zum schluss  die soldaten  in der falschen reihenfolge  durchgeführt hat mit opfern ,2021-08-20 18:35:29+00:00,de,Tageschau The Government's forcible propagandasters still propagates Joke bidets of the right order in the withdrawal from Afghanistan first civilians evacuate then the material finally carried out the soldiers in the wrong order with victims ,0.10714285714285712,0.7538095238095237
tagesschau es  wird höchste zeit  den schwachen amp senilen biden  als die gefahr  zu erkennen die er darstellt die  korporatokratie  herrschaft  der banken  amp konzerne  kann ungestört wirtschaft  amp politik  bestimmen so  entsteht ein super faschismus  der die welt  in den abgrund  reißen wird,2021-08-20 18:30:04+00:00,de,Day show It will high time the weak Amp senile biden as the danger to recognize which he represents the corporatocracy domination of the banks AMP corporations can undisturbed economics AMP policies so creates a super fascism that the world will tear the world in the abyss ,0.03944444444444444,0.6105555555555555
eil — uspr äsident biden   ▪ich  kann nicht garantieren was das finale ergebnis  der evakuierungen  aus kabul  sein wird ▪in  den letzten  tagen  haben wir  tausend  menschen  evakuiert ▪wir  haben nun  soldaten  vor ort  ▪ich  bedanke mich bei natoverb ündeten,2021-08-20 18:20:43+00:00,de,Eil - USP President Biden ▪I can not guarantee what the final result of evacuations from Kabul will be ▪ In the last few days we have evacuated thousands of people ▪ We have now soldiers on site ▪ Thank me at Natoverb ,-0.06666666666666667,0.3888888888888889
biden  wir  bringen euch heim  biden  afghanistan ,2021-08-20 18:20:40+00:00,de,Biden We bring you home biden Afghanistan ,0.0,0.0
afghanistan  afganisthan  biden  biden is alaughingstock  biden disaster  ,2021-08-20 18:18:42+00:00,de,afghanistan afghanistan biden biden is a laughing stock biden disaster ,0.0,0.0
auf  nachfrage  stellt biden  klar es gehe dabei um den konkreten zugang  zum flughafen  wer  da an den checkpoints  seinen pass  vorzeige werde durchgelassen daf ür gebe es absprachen  mit den taliban ,2021-08-20 18:17:00+00:00,de,"On demand, biders clearly realize it is about the concrete access to the airport who will be passed on to the checkpoints passing his passport DAF UÜF there are agreements with the Taliban ",0.12500000000000003,0.3416666666666667
biden  wiederholt fast mantraartig er  sei schon lange zutiefst davon überzeugt dass der useinsatz  in afghanistan  jetzt endlich beendet werden müsse und dass die usa einfach keinen nutzen  mehr aus diesem krieg  hätten daran  hat sich zuletzt offenbar nichts geändert,2021-08-20 18:15:36+00:00,de,"Biden repeatedly mantrously he was already deeply convinced that the usage in Afghanistan has finally ended now and that the US has simply no more benefit from this war, last but not least did not change anything ",-0.02,0.47333333333333333
biden  erklärt auf entsprechende frage  er habe bisher nicht von partnern  gehört dass es zweifel  an amerikas  glaubw ürdigkeit gebe betont  man habe bisher keine berichte  über amerikanische staatsb ürger gehört dass diese nicht zum flughafen  kabul  durchgekommen seien,2021-08-20 18:13:16+00:00,de,Biden explains at the appropriate question He has not yet heard of partners that there is doubts about America's belaubwastness giving birth to have not yet had no reports on American Staatsb Ürger that they did not come through to the airport Kabul ,0.25,0.25
biden  verspricht „wir  holen alle amerikaner  dort heraus und  auf nachfrage  fügt er hinzu „ja  das gleiche gilt auch für die afghanischen ortskr äfte eine  mutige aussage  daran  wird er sich messen lassen müssen afghanistan ,2021-08-20 18:07:09+00:00,de,"biden promises ""We bring all the Americans out there and on demand he adds"" Yes The same also applies to the Afghan villages a bold statement, he will have to measure himself Afghanistan ",0.16666666666666666,0.3958333333333333
vp has some darrk circles under her eyes  biden  biden disaster ,2021-08-20 18:03:49+00:00,de,vp has some dark circles under her eyes biden biden disaster ,-0.15,0.4
biden  verspricht „alle amerikaner  die aus afghanistan  nach hause  kommen wollten würden heimgeflogen werden verspricht  auch afghanen  die wegen ihrer verbindungen  zu den usa in gefahr  seien „alles zu tun was möglich sei jetzt  endlich fragen  von journalisten  zugelassen ,2021-08-20 18:01:18+00:00,de,"Biden promises ""All Americans who wanted to come home from Afghanistan would be home to Afghans also promises Afghans that are at risk because of their connections to the US"" Everything possible is now allowed to finally ask questions about journalists ",0.0,1.0
„es  ist herzzerbrechend niemand  von uns kann diese bilder  sehen ohne schmerz  zu fühlen sagt biden  bei  seinen letzten auftritten  war auch immer mangelnde empathie  kritisiert worden afghanishtan ,2021-08-20 17:58:59+00:00,de,"""It's heartbreaking nobody of us can see these pictures without feeling pain saying biders at his last performances had always been criticized a lack of empathy Afghanishtan ",0.0,0.06666666666666667
mit  fast einer stunde  versp ätung tritt uspr äsident biden  zum dritten mal  in dieser woche  vor kameras  um sich zu afghanistan  zu erklären dieses  mal  mit vizepr äsidentin harris  und au ßenminister blinken  symbolische  eintracht   die biden regierung  steht massiv unter druck  usa ,2021-08-20 17:56:28+00:00,de,"With almost an hour's deletion, USPR Essident biders will be coming to Cameras for the third time this week to explain to Afghanistan this time with Vicepräsistin Harris and Area Minister Blinking Symbolic Eintracht The Biden Government stands massive under pressure USA ",0.0,0.5
ouch  biden  ,2021-08-20 17:51:13+00:00,de,ouch  biden ,0.0,0.0
typisch  zuerst  biden  kritiklos hochloben weil er ein demokrat  und nicht trump  ist dann  folgt das bittere aufwachen  obwohl man es hätte wissen können 🤷‍♂  afghanistan abzug  biden  demontiert sich und amerikas  zukunft    ,2021-08-20 17:51:07+00:00,de,typical first biders criticos highlights because he is a democrat and not trump then follows the bitter waking up though you could have knowledge 🤷♂ Afghanistan deduction bidents dismantling and America's future ,-0.004166666666666666,0.3645833333333333
die  pressekonferenz  von uspr äsident biden  zur lage  in afghanistan  und einsch ätzungen von ar d washington korrespondentin  cbuckenmaier  gleich bei   you tube  und facebook  ardpresse  tagesschau,2021-08-20 17:42:46+00:00,de,The press conference of USPR Atesident biders to the location in Afghanistan and insights from AR D Washington correspondent cBuckenmaier right at You Tube and Facebook ArdPress Tagesschau ,0.2857142857142857,0.5357142857142857
afghanistan  bbc kabul uk ex mp has been an betrayal biden potus usa boris johnson  senate dems  senate gop wapo nytimes cnn ennolenze faznet sz diezeit derspiegel zdfheute  tagesschau ,2021-08-20 17:38:49+00:00,de,afghanistan  bbc kabul uk ex mp has been an betrayal biden potus usa boris johnson  senate dems  senate gop wapo nytimes cnn ennolenze faznet sz diezeit derspiegel zdfheute  tagesschau ,0.0,0.0
versager  unter sich  laschet  biden   eis  icecream ,2021-08-20 17:33:19+00:00,de,Versager among themselves bidene ice icecream ,0.0,0.0
tausende  usangeh örige aber auch hunderte  afghanische helfer  sind auf dem weg  von kabul  nach ramstein  rhl pfalz  was  sagt der bmisprecher  dazu biden ,2021-08-20 17:25:35+00:00,de,Thousands of Usangeh National But also hundreds of Afghan helpers are on the way from Kabul to Ramstein Rhl Pfalz What does the BMISPRECRE say bidents ,0.0,0.0
wheres  hiden biden  its  after  eastern biden is alaughingstock  biden  ,2021-08-20 17:18:15+00:00,de,wheres  hiden biden  its  after  eastern biden is alaughingstock  biden ,0.0,0.0
reg sprecher  hat  sie bei biden  auch über julian assange  gesprochen,2021-08-20 16:53:30+00:00,de,Reg spokesman has talked to Biden also about Julian Assange ,0.0,0.0
merkel s taktische afghanische ortskr äfte nach  biden s außerlandes schaffung  des  köpfigen deutschen botschaftspersonals  bittet merkel  russland  um unterst ützung ihrer afghanistan pl äne   problemlose  französische evakuierung  von  pers   ,2021-08-20 16:47:43+00:00,de,Merkel S Tactical Afghan Locations to Biden S Austria Creation of the Head German Embitswoman Personal Ask Merkel Russia for supporting her Afghanistan Player easy french evacuation of pers ,0.13666666666666666,0.27666666666666667
tagesspiegel   geht  nach washington  und umarmt biden  los ,2021-08-20 16:38:01+00:00,de,Daily mirror goes to Washington and hugs biders ,0.0,0.0
biden  kann nicht behaupten die afghanen  sind feige er  hat sie im stich  gelassen  rory stewart uk sagt oli dugmore  die führungen des westens  sind selbst verantwortlich für die übernahme afghanistans  durch die taliban   das  ganze inteview   ,2021-08-20 16:34:28+00:00,de,Biden can not claim the Afghans are cowling he has let it down Rory Stewart UK says Oli Dugmore The guided tours of the West are self-responsible for the acquisition of Afghanistan by the Taliban the whole Inteview ,0.022222222222222213,0.34444444444444444
warum  wir erst jetzt nach eintritt  der katastrophe  so massiv und auch gut begründet kritik  geübt an der afghanistan politik  deutschlands  und der anderen beteiligten westm ächte politik rakete  maas  merkel  biden ,2021-08-20 15:48:51+00:00,de,Why we are only so massive and well justified to the Afghanistan politics in Germany and the other involved Westm Obstacled Politics Rocket Maas Merkel Biden ,0.06875,0.81875
wieder  eine  fast erwartbare  plan änderung um   uhr  ortzeit  spricht biden  zu den evakuierungen  aus afghanistan  tagesspiegel  ,2021-08-20 15:41:41+00:00,de,Again an almost expected plan change at clock location speaks biders to evacuations from Afghanistan Tagesspiegel ,-0.1,0.4
biden  must resign impeach biden  ,2021-08-20 15:35:40+00:00,de,biden  must resign impeach biden ,0.0,0.0
witzig walter  von  biden  hört man sowas nicht,2021-08-20 15:28:37+00:00,de,Funny Walter of Biden you do not hear something like that ,0.25,1.0
david petraeus  usa biden  afghanistan    strgf tagesschau     ,2021-08-20 15:27:10+00:00,de,David Petraeus USA Biden Afghanistan Strgf Tagesschau ,0.0,0.0
wenn  ich den zorn  von clarissa  ward  auf cnn so höre bin ich wirklich neugierig wie lange biden  das chaos  um den abzug  und die evakuierung  politisch aushalten wird,2021-08-20 15:20:40+00:00,de,If I hear the anger of Clarissa Ward on CNN so I'm really curious how long biders the chaos will endure the deduction and evacuation politically ,-0.2125,0.42500000000000004
das  müssen diese bunten und toleranten qualit ätsmedien sein über die sich biden  so sehr gefreut hat  ,2021-08-20 15:00:45+00:00,de,These colorful and tolerant Qualitätätsmedien must be so happy about the biders so much ,0.43333333333333335,0.5333333333333333
biden  bidenisa failure  biden is alaughingstock  biden disaster  afghanistan crisis  ,2021-08-20 14:46:29+00:00,de,biden  bidenisa failure  biden is alaughingstock  biden disaster  afghanistan crisis ,-0.3166666666666667,0.3
moskau  ankunft  von  merkel  cdu csu – sie  will nichts zu tun haben mit dem mist  denn sie gamacht hat in afghanistan  also mal schnell zum putin  reisenwie  beim hochwasser  wo sie auch party  machte mit biden   merkel  die schlechteste kanzlrerin  aller zeiten  ,2021-08-20 14:31:13+00:00,de,Moscow Arrival by Merkel CDU CSU - she does not want to do anything with the crap because she gamacht has in Afghanistan so quickly to Putin traveling as well as the flood where she also made with Biden Merkel the worst lender of all time ,-0.48888888888888893,0.7666666666666666
petraeus  afghanische  armee  hatte keine rückendeckung mehr  usa afghanistan  taliban  biden  petraeus ,2021-08-20 14:29:03+00:00,de,Petraeus Afghan army had no backing More USA Afghanistan Taliban Biden Petraeus ,0.5,0.5
biden  impeach biden  ,2021-08-20 14:21:06+00:00,de,biden  impeach biden ,0.0,0.0
biden inept feckless weak  ,2021-08-20 13:55:39+00:00,de,biden inept feckless weak ,-0.375,0.625
erik marquardt  tja  man  konnte ja biden  nicht genug zucker  in den ar  blasen und  jetzt kommen die chinesen  werden afghanistan  auspressen wie eine zitrone  und wir haben diese rückständige kultur  auf den hals ,2021-08-20 13:48:18+00:00,de,Erik Marquardt Tja Man could not bid up enough sugar in the Ar blow and now come the Chinese will squeeze Afghanistan like a lemon and we have this backward culture on the neck ,0.0,0.25
ussicherheitsberater  sullivan  behauptete alle usbürger und afghanen  die in gefahr  sind könnten flughafen  kabul  sicher erreichen   das  widerspricht so ziemlich jedem aktuellen bericht  aus afghanistan     will sich biden  nochmal erklären usa  ,2021-08-20 13:47:15+00:00,de,Ossicherheitsberater Sullivan claimed all US citizens and Afghans that could be in dangerously airport Kabul safely reach this contradicts pretty much every current report from Afghanistan wants to explain to Biden again USA ,0.09166666666666667,0.5166666666666667
biden  is baiden biden  afghanistan  afghanistanwomen afghanistanunderattack usa us impeach  impeach biden ,2021-08-20 13:46:42+00:00,de,biden is baiden biden afghanistan afghanistan women afghanistan under attack usa us impeach impeach biden ,0.0,0.0
was  das scheitern  der usa in afghanistan  für folgen  nicht nur für pr äsident joe  biden  sondern auch für das bild  amerikas  in der welt  hat diskutieren havpost und brinkbaeumer  in ok america  au ßerdem ein rückblick auf die geschichte  dieses krieges  ,2021-08-20 13:18:58+00:00,de,What the US Failure in Afghanistan for consequences not only for Präsident Joe Biden but also for the image of America in the world has discussed Havpost and Brinkbaeumer in Ok America afraid of a review of the history of this war ,-0.10416666666666667,0.675
ich  denke man kann verlangen das ein uspr äsident nochmal genau über die beschl üsse seines vorg ängers nachdenkt  insbesondere wenn dieser donald  trump  heißt  biden  afghanistan  ,2021-08-20 13:05:12+00:00,de,I think you can demand that a USP President again thinks about the decisions of his pregnancy thinking especially if this Donald Trump is called Biden Afghanistan ,0.0,1.0
de  taliban  winnen de blitzkrieg  president  biden  verliest de sitzkrieg   afghanistan,2021-08-20 12:52:12+00:00,de,The Taliban win the Blitzkrieg President Biden loses the Sitzkrieg Afghanistan ,0.25,0.25
tagesschau sie  mussten ihn ja hochjubeln 🤷‍♂ biden ,2021-08-20 12:48:57+00:00,de,Day show You had to cheer him up 🤷♂ biders ,0.0,0.0
impeach biden  biden  biden disaster  biden must resign  impeachbidennow ,2021-08-20 12:48:38+00:00,de,impeach biden biden biden disaster biden must resign impeach biden now ,0.0,0.0
wann  tritt joe  biden  endlich in schande  zurück taliban  afghanistan ,2021-08-20 12:38:07+00:00,de,When Joe Biden finally occurs in shame Taliban Afghanistan ,0.0,1.0
heiseonline und  biden  ist die   also  testphase  vor produktionsbeginn ,2021-08-20 12:34:07+00:00,de,Heiseonline and biders is therefore the test phase before the start of production ,0.0,0.0
dank  biden  haben wir es jetzt nicht nur mit taliban  zu tun die mit modernsten waffen  ausgestattet dabei sind ein terrorregime  zu errichten nein  dank biden  haben wir wohl auch bald einen iran  mit atomwaffen  da  wünscht man sich echt trump  zurück,2021-08-20 12:20:38+00:00,de,"Thanks to biders, we have not only to do with Taliban who equipped with state-of-the-art weapons are to build a terrorist regime no thanks to biders, we probably soon have an Iran with nuclear weapons because you want to go back really trump ",0.06000000000000001,0.31999999999999995
während der pr äsidentschaft von trump  haben europäische politiker  wie merkel  und macron  vier jahre  lang wenig getan außer trump  für misserfolge  zu kritisieren die nicht einmal einen winzigen bruchteil  so schwerwiegend sind wie die von biden  in afghanistan ,2021-08-20 12:18:10+00:00,de,"During the PR abistryiveness of Trump, European politicians such as Merkel and Macron have done little for four years except to criticize Trump for failures that are not even a tiny fraction as severe as those of biders in Afghanistan ",-0.046875,0.375
 irgendwie ist was dran das verhndeln mit den talbán ohne die afghanen war der anfang der katastrophe das biden alles noch schlimmer gemacht hat kommt oben drauf,2021-08-20 12:07:00+00:00,de,Somehow is what's wrong with the Talbán without the Afghans was the beginning of the catastrophe the biders everything made worse is coming up on top ,-0.13333333333333333,0.6666666666666666
impeach biden harris now biden  biden disaster  ,2021-08-20 11:14:13+00:00,de,impeach biden harris now biden  biden disaster ,0.0,0.0
schnidrig weltwoche  abwarten  trump  wurde nie abgewählt man  lässt biden  noch etwas gewähren vielleicht wachen sie  dann sogar auf ,2021-08-20 11:11:34+00:00,de,Frequently World Watch Trump was never deselected Lets biders still grant something else maybe they are watching ,0.1,0.3
biden  is useless ,2021-08-20 11:10:54+00:00,de,biden  is useless ,-0.5,0.2
biden  demontiert sich und amerikas  zukunft     via tagesschau   blog   afghanistan  usa,2021-08-20 11:00:01+00:00,de,Biden dismantles and America's future via day show Blog Afghanistan USA ,0.0,0.125
 biden  impeach biden  ,2021-08-20 10:42:49+00:00,de,biden  impeach biden ,0.0,0.0
tagesschau wer  die gr ünen wählt der glaubte auch dass joke  biden  die welt  rettet hoffnungslos  naiv und opfer  von manipulation  amp framing ,2021-08-20 10:35:43+00:00,de,Tageschau who chooses the gray he also believed that Joke Biden the world saves hopeless naive and victims of manipulation amp framing ,-0.3,1.0
joana cotar  heiko maas  wenn  von herrn  maas  gefordet wird dass er zurücktritt müssten wir das auch von biden ,2021-08-20 10:30:20+00:00,de,Joana Cotar Heiko Maas If Mr. Maas is encountered that he would have to return we also from bidents ,0.0,0.0
joe  biden  raus tritt  zurück setz  dich in deinen schaukelstuhl  rauch pfeife  und lies die amerikanische apotheken  umschau ,2021-08-20 10:28:40+00:00,de,Joe Biden out kick back Sit down in your rocking chair Smoke whistle and read the American pharmacy magazine ,-0.051851851851851864,0.09629629629629631
china s bchbiden  biden disaster  ,2021-08-20 10:22:52+00:00,de,china s bchbiden  biden disaster ,0.0,0.0
biden  ist für die welt  viel gefährlicher als klimawandel  ,2021-08-20 10:19:36+00:00,de,Biden is much more dangerous for the world as climate change ,-0.04999999999999999,0.7
wer  biden verantwortungslosigkeit  vorwürft afganisthan  ist ein verdammter trump romantiker  ,2021-08-20 10:05:58+00:00,de,Who bidene responsibility reproach Afghanistan is a damn trump romantic ,0.0,0.5
isabel villalon  schweizerzeit biden  hat kabul  den chinesen  überlassen,2021-08-20 10:02:17+00:00,de,Isabel Villalon Schweizerzeit Biden has left Kabul the Chinese ,0.0,0.0
ja  der unsolidarische biden  denkt zuerst an sich dann vielleicht an alle anderen ,2021-08-20 09:40:10+00:00,de,yes the unsolidary biders first think of themselves on all others ,0.25,0.3333333333333333
